source_folder,source_session_path,session_id,participant_id,timestamp_ms,label_3class,delta_pct,theta_pct,low_alpha_pct,high_alpha_pct,low_beta_pct,high_beta_pct,low_gamma_pct,mid_gamma_pct,attention,meditation,signal_quality,marker_ev_praised_active,marker_ev_qna_active,marker_ev_question_active,marker_ev_scolded_active,marker_ev_speaking_active,marker_ev_tech_issue_active
sessions,sessions/0065,0065,P0065,1774856165297,stressed,0.7776749429,0.1737408970,0.0015651229,0.0226493545,0.0111331212,0.0091971393,0.0022537443,0.0017856778,69,40,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856166292,stressed,0.9039685310,0.0203203734,0.0323774490,0.0108879521,0.0155789902,0.0138023700,0.0016311790,0.0014331552,69,40,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856167289,stressed,0.5194908984,0.2121823555,0.0124822459,0.0638157296,0.0543482131,0.0614656649,0.0144327205,0.0617821720,100,29,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856168277,calm,0.7566537766,0.1227382457,0.0266718631,0.0245415951,0.0286280772,0.0113210688,0.0075032351,0.0219421384,83,17,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856170262,calm,0.8200715100,0.1083063721,0.0141852689,0.0142301077,0.0053373534,0.0126507025,0.0055940164,0.0196246690,94,34,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856171263,calm,0.4827916875,0.1883446770,0.0507903687,0.0406369158,0.1424214299,0.0772043327,0.0133243774,0.0044862109,96,34,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856172266,calm,0.8481918148,0.0593239280,0.0050749667,0.0143079762,0.0433511249,0.0127205400,0.0068134694,0.0102161798,100,27,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856174243,calm,0.7165832036,0.0929407146,0.0093490795,0.0625858787,0.0367024409,0.0121359999,0.0259952798,0.0437074030,83,30,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856177215,calm,0.9460424489,0.0227089155,0.0050714395,0.0075423507,0.0104785190,0.0046307414,0.0025486815,0.0009769036,66,48,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856178214,calm,0.8761601338,0.0227061552,0.0495099418,0.0245048093,0.0132619853,0.0073330038,0.0037425389,0.0027814318,66,60,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856179205,calm,0.9165340649,0.0524185399,0.0125555476,0.0040279962,0.0098586020,0.0022451317,0.0017003998,0.0006597179,66,60,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856182184,calm,0.9261266046,0.0280370717,0.0213411044,0.0050150318,0.0046184065,0.0061126949,0.0042028944,0.0045461918,61,63,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856184169,calm,0.8882353577,0.0750401869,0.0155617439,0.0046109204,0.0023626129,0.0057017725,0.0031006482,0.0053867575,75,44,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856185167,calm,0.5762466063,0.3723112354,0.0072933003,0.0068163148,0.0123040565,0.0093036253,0.0075185434,0.0082063179,69,27,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856186155,calm,0.5155110956,0.3517839057,0.0463274861,0.0176440694,0.0440809795,0.0146828472,0.0037318032,0.0062378133,57,14,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856188141,calm,0.0143112536,0.2037941032,0.1784969942,0.0425447169,0.0925924211,0.1885287661,0.0841168243,0.1956149208,66,21,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856190126,calm,0.3466796555,0.0702871738,0.0245587609,0.0285454665,0.0301090409,0.0533661875,0.2053276139,0.2411261011,100,54,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856193107,calm,0.7585787351,0.1324200707,0.0705765721,0.0105671090,0.0081427574,0.0057905054,0.0086294302,0.0052948201,81,50,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856194104,calm,0.4985685098,0.3364988338,0.0186291016,0.0216871854,0.0366027428,0.0131442802,0.0272421564,0.0476271900,57,38,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856195091,calm,0.2728649179,0.2995906969,0.1087027398,0.0793845258,0.0266726376,0.1947181542,0.0125999524,0.0054663755,63,34,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856197084,calm,0.8646855475,0.0295128810,0.0036330529,0.0366963403,0.0472777846,0.0115142643,0.0051023968,0.0015777326,84,40,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856199073,calm,0.8969314547,0.0493394541,0.0229242091,0.0061003559,0.0076858801,0.0021661967,0.0067852199,0.0080672295,93,51,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856200060,calm,0.8280920517,0.1032269852,0.0156591378,0.0099192302,0.0055724302,0.0092721584,0.0159484170,0.0123095896,77,47,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856202046,calm,0.3309799583,0.4018331058,0.1433612694,0.0425106330,0.0148155123,0.0174851296,0.0337617904,0.0152526013,40,38,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856203044,calm,0.7638410219,0.1666016673,0.0244328079,0.0132828676,0.0034058916,0.0123757983,0.0082227797,0.0078371657,48,29,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856204034,stressed,0.7891727728,0.0584043886,0.0670699354,0.0162942035,0.0031114292,0.0085691449,0.0373158970,0.0200622286,47,47,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856206025,stressed,0.3268867335,0.3933810084,0.0080030011,0.0433204905,0.0527249605,0.0688914003,0.0582081488,0.0485842568,64,34,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856207018,stressed,0.8962994898,0.0862189319,0.0062353012,0.0029538739,0.0040182116,0.0023459215,0.0010163415,0.0009119286,56,24,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856208998,stressed,0.7506665416,0.0872856135,0.0489188749,0.0268778410,0.0150553025,0.0228672395,0.0262026622,0.0221259248,60,20,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856210982,stressed,0.3444430362,0.5300842093,0.0484379144,0.0183172515,0.0209155229,0.0105901183,0.0157992043,0.0114127431,44,43,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856211983,stressed,0.7229653153,0.2186972920,0.0264035468,0.0090824565,0.0060717684,0.0083038473,0.0071448263,0.0013309474,50,44,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856212970,stressed,0.3648594448,0.4562575519,0.0313337963,0.0835868206,0.0209513005,0.0158258194,0.0154041916,0.0117810750,34,37,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856215953,stressed,0.8425351638,0.0959918468,0.0220438831,0.0237559672,0.0011257540,0.0061617973,0.0035691518,0.0048164360,34,27,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856217936,stressed,0.8638753271,0.0936760455,0.0152353845,0.0106877492,0.0072810543,0.0042432501,0.0029410460,0.0020601433,40,44,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856218936,stressed,0.5667155699,0.2486859855,0.0654644975,0.0341698164,0.0144829108,0.0199549925,0.0275103816,0.0230158459,50,50,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856219924,stressed,0.5315256367,0.3108104100,0.0221931409,0.0497692395,0.0215885396,0.0269496864,0.0203261183,0.0168372288,56,41,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856220920,stressed,0.6755227977,0.1162081282,0.0195324986,0.0514776977,0.0540097807,0.0310642140,0.0152244614,0.0369604216,67,41,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856221909,stressed,0.1088802126,0.1458238921,0.1392380115,0.1758237043,0.2263722149,0.1541138960,0.0259506756,0.0237973930,90,50,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856222905,stressed,0.9689090413,0.0229299859,0.0003687501,0.0015025618,0.0020765955,0.0025498882,0.0006139500,0.0010492272,96,35,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856224894,stressed,0.6396436212,0.1875231126,0.0420102728,0.0067735232,0.0889763900,0.0202653259,0.0086802514,0.0061275030,81,23,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856226877,stressed,0.3652809247,0.1916812893,0.0989837987,0.1600644815,0.0910577693,0.0637489565,0.0159500162,0.0132327638,74,24,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856228866,stressed,0.6074925836,0.1112728955,0.0140870370,0.0771439458,0.0613885638,0.0943553874,0.0208039627,0.0134556242,100,41,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856229862,stressed,0.7428081522,0.0886424562,0.0173101355,0.0533375579,0.0710651794,0.0209643801,0.0036045439,0.0022675948,100,41,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856230858,stressed,0.6610132487,0.1242715226,0.0712130764,0.0492670416,0.0411956493,0.0400035066,0.0083338312,0.0047021235,100,51,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856231846,stressed,0.7439624987,0.2232399005,0.0008448398,0.0147957069,0.0029829651,0.0064664276,0.0027187024,0.0049889590,91,29,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856233829,stressed,0.4081875316,0.1978002099,0.0798517578,0.0579917326,0.1293973125,0.1113210921,0.0090292986,0.0064210649,75,24,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856234828,stressed,0.3918796807,0.3224457051,0.0148768199,0.0528997677,0.0665555864,0.0644133243,0.0474250980,0.0395040178,75,13,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856235816,stressed,0.6100877332,0.1192442910,0.0162670636,0.1051816425,0.0592721629,0.0334051246,0.0288981091,0.0276438729,91,34,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856237802,stressed,0.4628044319,0.1358552881,0.1368309096,0.1171025642,0.0396246256,0.0323914321,0.0444987345,0.0308920139,77,64,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856238799,stressed,0.2658106340,0.2438239579,0.1777422506,0.0933580296,0.0394070188,0.0741530651,0.0671058369,0.0385992071,74,78,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856240783,stressed,0.7689002516,0.0900797300,0.0600343201,0.0130459063,0.0446143951,0.0136267502,0.0065088282,0.0031898185,84,69,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856242767,stressed,0.8118529403,0.0609249912,0.0576521216,0.0381675747,0.0090552571,0.0064121526,0.0051144550,0.0108205074,75,66,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856243768,stressed,0.7302919222,0.1508893715,0.0425408655,0.0182416039,0.0103924862,0.0189612156,0.0176067710,0.0110757641,64,66,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856244754,stressed,0.7523559815,0.0991691947,0.0637617485,0.0333021774,0.0161146802,0.0103325912,0.0121203206,0.0128433059,60,70,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856245752,stressed,0.2891838609,0.3504996751,0.1851016009,0.0058296963,0.0514198725,0.0770432929,0.0174265029,0.0234954984,63,67,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856246760,stressed,0.8557151422,0.0671920802,0.0057545436,0.0117104824,0.0483089734,0.0055014139,0.0035188725,0.0022984917,63,67,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856247739,stressed,0.4301830973,0.4534766003,0.0157447702,0.0113680673,0.0311499126,0.0086924622,0.0414227687,0.0079623214,56,40,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856248734,stressed,0.6754680965,0.1047716712,0.0344328608,0.0404933664,0.0274581875,0.0281165777,0.0665660924,0.0226931475,61,41,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856249720,stressed,0.5769107143,0.1752392917,0.0703950613,0.0548131918,0.0434086520,0.0258000721,0.0328788366,0.0205541802,66,38,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856250722,stressed,0.5547445490,0.1774773865,0.0637234234,0.0955926164,0.0499776363,0.0519190290,0.0033842114,0.0031811480,66,41,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856251708,stressed,0.7536242329,0.0923808739,0.0110738163,0.0748259956,0.0304085499,0.0324169790,0.0023221174,0.0029474349,66,41,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856253692,stressed,0.8555239398,0.0624372949,0.0181691278,0.0248606731,0.0184273348,0.0167637619,0.0028912340,0.0009266337,90,57,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856254932,stressed,0.9328739073,0.0296398621,0.0069313659,0.0136162142,0.0064427724,0.0089146116,0.0011592993,0.0004219672,90,57,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856256672,stressed,0.4439046482,0.0635605741,0.1483142601,0.1239838214,0.0660652241,0.1297795376,0.0188406379,0.0055512966,88,41,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856258659,stressed,0.8020321002,0.0449750682,0.0319539078,0.0596315424,0.0331125142,0.0191006313,0.0066071653,0.0025870706,93,48,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856260646,stressed,0.3276766111,0.3420512345,0.1473215435,0.0625934490,0.0525009570,0.0468343642,0.0176478061,0.0033740346,83,47,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856261643,stressed,0.9080642202,0.0443603456,0.0081757755,0.0210537337,0.0083772976,0.0047183972,0.0036283247,0.0016219056,77,63,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856262640,stressed,0.4900532228,0.2411815326,0.0502551635,0.0625243138,0.0834184212,0.0635676191,0.0051225215,0.0038772055,80,53,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856263628,stressed,0.8554395930,0.0851844087,0.0319588452,0.0078812516,0.0068842395,0.0058091727,0.0046088554,0.0022336339,67,53,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856265610,stressed,0.5295427203,0.1670602730,0.0449920118,0.1096682101,0.0897509545,0.0433353836,0.0111060822,0.0045443644,74,57,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856266617,stressed,0.2799319607,0.2460849476,0.1873061007,0.0743182107,0.1386712026,0.0446611998,0.0210840590,0.0079423189,64,66,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856267599,stressed,0.8502684180,0.0922293617,0.0099960088,0.0208190255,0.0128581753,0.0096867797,0.0025565332,0.0015856978,69,63,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856268597,stressed,0.4515930722,0.3462693088,0.0302792947,0.0251240443,0.1036604775,0.0246996411,0.0088937432,0.0094804182,67,44,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856269586,stressed,0.8419324753,0.1061580010,0.0038271575,0.0166897805,0.0146444125,0.0137677104,0.0018961420,0.0010843207,67,44,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856270584,stressed,0.7214199011,0.1579150848,0.0277663674,0.0500356052,0.0156438997,0.0238750251,0.0016587331,0.0016853837,66,41,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856272568,stressed,0.9018367523,0.0410277269,0.0251884083,0.0109921301,0.0074543994,0.0066497047,0.0029583505,0.0038925279,67,41,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856274549,stressed,0.4655056950,0.2053345382,0.0722689012,0.0311651822,0.0891753070,0.0449200828,0.0567957784,0.0348345151,64,37,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856275549,stressed,0.3113569601,0.2870596516,0.1599004657,0.0363208373,0.0991479097,0.0779314260,0.0080787644,0.0202039853,64,37,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856276537,stressed,0.8751138461,0.0808650287,0.0150243240,0.0075184001,0.0081033459,0.0075140814,0.0045711182,0.0012898557,66,43,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856278532,stressed,0.7332696141,0.1812095280,0.0093966381,0.0111446325,0.0073682169,0.0095672312,0.0265424064,0.0215017328,53,20,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856279518,stressed,0.8257103056,0.1148557811,0.0029870859,0.0090300115,0.0152559279,0.0027744782,0.0211676925,0.0082187173,44,16,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856280518,stressed,0.7337769164,0.1377782001,0.0316789065,0.0194627150,0.0182218559,0.0245476667,0.0220160961,0.0125176431,50,17,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856281502,stressed,0.6932527368,0.2288425039,0.0147363071,0.0143166833,0.0165281413,0.0124663806,0.0098231553,0.0100340916,51,13,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856282502,stressed,0.8804699748,0.0793830595,0.0080022421,0.0029720111,0.0151695185,0.0091977614,0.0036493260,0.0011561065,57,13,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856283487,stressed,0.4627684913,0.1201752938,0.0807769661,0.1827623853,0.0868907455,0.0523309341,0.0094881484,0.0048070355,57,13,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856284496,stressed,0.6916636395,0.0572256370,0.1031454080,0.0624353508,0.0422204021,0.0378121343,0.0033789165,0.0021185120,57,13,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856285475,stressed,0.5706597653,0.2770992321,0.0257916268,0.0163107425,0.0523347204,0.0166586192,0.0264724571,0.0146728367,64,16,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856286472,stressed,0.7945016007,0.0978220180,0.0177168590,0.0293901136,0.0168942316,0.0362873756,0.0062324259,0.0011553756,64,16,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856288457,stressed,0.5143885518,0.3219227340,0.0046989601,0.0850488267,0.0328552821,0.0313168233,0.0045727142,0.0051961078,64,16,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856289458,stressed,0.7725517906,0.1451775788,0.0221871105,0.0081154603,0.0065384650,0.0157820835,0.0230514252,0.0065960860,61,11,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856290443,stressed,0.8315609934,0.0876968392,0.0139345191,0.0053950631,0.0289717156,0.0105836889,0.0144103319,0.0074468487,67,13,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856291441,stressed,0.9145054024,0.0261153330,0.0119322656,0.0079409851,0.0160482736,0.0202303138,0.0021122156,0.0011152107,83,23,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856292431,stressed,0.7737014200,0.0828358558,0.0725639948,0.0324481502,0.0192264574,0.0151602205,0.0032394432,0.0008244581,83,23,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856293425,stressed,0.9108161380,0.0214830565,0.0189526232,0.0054943204,0.0196086615,0.0214501081,0.0014175112,0.0007775811,100,34,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856295413,stressed,0.6562926865,0.1795342952,0.0521803482,0.0260121427,0.0379568193,0.0296888477,0.0141228432,0.0042120172,100,40,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856296716,stressed,0.9001626601,0.0805993778,0.0066426784,0.0068785017,0.0036716914,0.0016826572,0.0002416222,0.0001208111,100,40,25,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856297401,stressed,0.4979683633,0.0807367657,0.0299952620,0.1207415647,0.1000254183,0.1441113852,0.0189750921,0.0074461487,100,40,25,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856299382,stressed,0.4675106973,0.1852554567,0.0810487967,0.0705948529,0.0772528938,0.0526285727,0.0359511860,0.0297575440,100,40,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856300506,stressed,0.6080219502,0.0821293429,0.0232182565,0.0572286807,0.0586598495,0.1178151205,0.0304049542,0.0225218455,100,40,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856302373,stressed,0.3571381309,0.1700950314,0.0918912453,0.0421171129,0.0268411968,0.2302798007,0.0508415754,0.0307959067,100,40,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856304355,stressed,0.7868838216,0.0596525383,0.0174039118,0.0601747491,0.0156382976,0.0429502013,0.0135251656,0.0037713147,100,53,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856306333,stressed,0.7955419643,0.0934610698,0.0404114007,0.0199369281,0.0339130850,0.0099027642,0.0052918269,0.0015409609,84,60,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856307332,stressed,0.5691254077,0.1322948544,0.0417568083,0.1004696541,0.1068211059,0.0341774044,0.0096741457,0.0056806195,81,64,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856308321,stressed,0.9304466801,0.0377014018,0.0137161777,0.0076517802,0.0055728621,0.0034173412,0.0010086051,0.0004851518,81,64,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856311306,stressed,0.8928708508,0.0386241171,0.0188887726,0.0283846677,0.0072386469,0.0060813606,0.0060738835,0.0018377008,77,61,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856313287,stressed,0.8001116476,0.0681004828,0.0425535607,0.0280159928,0.0331970428,0.0119017803,0.0118504828,0.0042690103,77,60,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856315276,stressed,0.7664135680,0.1197470115,0.0303215385,0.0250897474,0.0236763518,0.0251350163,0.0078943927,0.0017223738,83,53,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856316271,stressed,0.6857001897,0.1362674085,0.0768691528,0.0192116271,0.0151028683,0.0189485663,0.0220195359,0.0258806514,83,53,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856317259,stressed,0.8591924992,0.0396980546,0.0315091029,0.0317646827,0.0111032181,0.0209799816,0.0028786932,0.0028737677,83,53,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856318259,stressed,0.8848921114,0.0120057155,0.0148695680,0.0242134419,0.0337810951,0.0214505948,0.0055953531,0.0031921202,83,53,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856320241,stressed,0.7272756707,0.1579562977,0.0360812851,0.0222072923,0.0193296935,0.0118625066,0.0060466001,0.0192406539,80,43,0,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856321238,stressed,0.4820454987,0.2630663808,0.1317628751,0.0381365721,0.0263104141,0.0366184235,0.0125540131,0.0095058227,80,43,51,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856322227,stressed,0.9044316590,0.0363764087,0.0091115564,0.0159251837,0.0113500119,0.0147693236,0.0045665525,0.0034693042,80,43,26,0,1,1,0,0,0
sessions,sessions/0065,0065,P0065,1774856323224,stressed,0.8436521848,0.0915729787,0.0187635577,0.0183964916,0.0170562375,0.0087509803,0.0010873178,0.0007202516,80,43,26,0,1,1,0,0,0
